DECLARANT_ISO,PARTNER_ISO,PRODUCT_NC,FLOW,PERIOD,VALUE_IN_EUROS
BE,ZA,28256000,1,2024,397569
BE,ZA,81052000,1,2024,7314606
BG,AT,25041000,1,2024,5974.537
BG,AT,28042910,1,2024,15826.772
BG,AT,28257000,1,2024,191.226
BG,AT,28499030,1,2024,131702.117
BG,AT,31042090,1,2024,10.226
BG,AT,31043000,1,2024,143722.262
BG,AT,81052000,1,2024,548.625
BG,BE,26020000,1,2024,57730.852
BG,BE,28042910,1,2024,825.238
BG,BE,28220000,1,2024,14875.243
BG,BE,28257000,1,2024,159.014
BG,BE,28369100,1,2024,120.667
BG,BE,31042050,1,2024,3727362.204
BG,BE,31043000,1,2024,34853.768
BG,BE,75021000,1,2024,152202.679
BG,BE,81052000,1,2024,1499.131
BG,CA,28499050,1,2024,530.729
BG,CN,25041000,1,2024,57546.784
BG,CN,28042910,1,2024,42981.389
BG,CN,28046900,1,2024,4630.842
BG,CN,28053021,1,2024,762.859
BG,CN,28252000,1,2024,1501.176
BG,CN,28256000,1,2024,14062.276
BG,CN,81019400,1,2024,1136.108
BG,CN,81029400,1,2024,4717.763
BG,CN,81052000,1,2024,2751.815
BG,CZ,25041000,1,2024,1194.396
BG,CZ,28042910,1,2024,283215.052
BG,CZ,31042010,1,2024,4219.245
BG,CZ,31042090,1,2024,4618.059
BG,CZ,81082000,1,2024,4318.949
BG,DE,25041000,1,2024,37187.851
BG,DE,25049000,1,2024,676.961
BG,DE,25309040,1,2024,531.24
BG,DE,26151000,1,2024,198180.284
BG,DE,28042910,1,2024,30470.908
BG,DE,28045090,1,2024,53.175
BG,DE,28046900,1,2024,157772.266
BG,DE,28220000,1,2024,120.155
BG,DE,28252000,1,2024,1077.308
BG,DE,28253000,1,2024,597.199
BG,DE,28257000,1,2024,383.475
BG,DE,28259040,1,2024,392.167
BG,DE,28369100,1,2024,89.989
BG,DE,28499030,1,2024,5175.376
BG,DE,28499050,1,2024,408.529
BG,DE,31042010,1,2024,126096.227
BG,DE,31042050,1,2024,363356.171
BG,DE,31042090,1,2024,397.791
BG,DE,31043000,1,2024,183518.766
BG,DE,31049000,1,2024,272522.752
BG,DE,75021000,1,2024,555301.667
BG,DE,81052000,1,2024,390.633
BG,DE,81082000,1,2024,19371.613
BG,DE,81129289,1,2024,60.845
BG,DE,81129295,1,2024,179.466
BG,DZ,28042910,1,2024,70402.394
BG,EG,25102000,1,2024,13031788.527
BG,EG,31043000,1,2024,156179.057
BG,ES,26151000,1,2024,57368.34
BG,ES,28046900,1,2024,482.156
BG,ES,28369100,1,2024,3999.898
BG,ES,31042090,1,2024,1547.193
BG,ES,31043000,1,2024,10130.381
BG,ES,75021000,1,2024,14550.056
BG,FR,28046100,1,2024,80949.995
BG,FR,28499030,1,2024,196749.669
BG,FR,31049000,1,2024,72124.962
BG,FR,75021000,1,2024,232562.633
BG,FR,81011000,1,2024,18424.174
BG,FR,81052000,1,2024,22809.592
BG,GB,25049000,1,2024,258.718
BG,GB,28253000,1,2024,63.401
BG,GR,25102000,1,2024,322633.194
BG,GR,28042910,1,2024,88509.562
BG,GR,31043000,1,2024,31209.223
BG,HK,81082000,1,2024,1067.083
BG,HR,28046900,1,2024,56992.024
BG,HU,28042910,1,2024,106063.505
BG,IL,31042090,1,2024,14460.067
BG,IN,31042010,1,2024,1471.009
BG,IT,25041000,1,2024,467.328
BG,IT,25049000,1,2024,189.181
BG,IT,26151000,1,2024,408599.549
BG,IT,28042910,1,2024,19410.472
BG,IT,28046900,1,2024,63601.084
BG,IT,28369100,1,2024,37490.03
BG,IT,75021000,1,2024,231677.062
BG,IT,81019400,1,2024,7900.092
BG,JO,25102000,1,2024,2149494.836
BG,JO,31042090,1,2024,45800.695
BG,JP,26139000,1,2024,4499.948
BG,MA,25102000,1,2024,29192788.628
BG,NL,25102000,1,2024,3609544.943
BG,NL,28209090,1,2024,17670.007
BG,NL,28499030,1,2024,6944.984
BG,NL,31043000,1,2024,77365.273
BG,NL,75021000,1,2024,826135.597
BG,NO,75021000,1,2024,6037.427
BG,PL,28042910,1,2024,96.124
BG,PL,28046900,1,2024,16275.693
BG,PL,28252000,1,2024,260.252
BG,PL,31042090,1,2024,4011.146
BG,PT,31043000,1,2024,15943.859
BG,QA,28042910,1,2024,42419.981
BG,RO,31042050,1,2024,1172005.829
BG,RO,31049000,1,2024,64098.067
BG,RU,31042050,1,2024,828325.494
BG,SA,25102000,1,2024,4552.101
BG,SI,28046900,1,2024,63316.801
BG,SK,25102000,1,2024,44.484
BG,SK,28042910,1,2024,30083.341
BG,SK,28046900,1,2024,434545.967
BG,SK,28220000,1,2024,1243.992
BG,SN,25102000,1,2024,1227.119
BG,TM,31042050,1,2024,285903.978
BG,TR,28046900,1,2024,5170.263
BG,TR,28220000,1,2024,4862.461
BG,TR,81052000,1,2024,1613.662
BG,TR,81082000,1,2024,4479.497
BG,UA,26140000,1,2024,39930.463
BG,UA,28220000,1,2024,1720.012
BG,UA,28256000,1,2024,10778.198
BG,US,25102000,1,2024,78475.815
BG,US,28042910,1,2024,260867.164
BG,US,28046100,1,2024,370.181
BG,US,28256000,1,2024,92224.665
BG,US,81052000,1,2024,6576.337
BG,ZA,25102000,1,2024,165.661
CY,AE,25102000,1,2024,6
CY,AE,28042910,1,2024,10288
CY,BE,31042090,1,2024,13150
CY,BE,31043000,1,2024,33516
CY,CN,28046900,1,2024,2320
CY,CN,28469040,1,2024,10225
CY,CN,81082000,1,2024,4482
CY,DE,28045090,1,2024,174
CY,DE,28201000,1,2024,50
CY,DE,28461000,1,2024,73
CY,DE,28469040,1,2024,343
CY,DE,31043000,1,2024,35880
CY,DZ,28042910,1,2024,29851
CY,ES,28469040,1,2024,3997
CY,ES,31042010,1,2024,145
CY,ES,31042090,1,2024,1148
CY,ES,31043000,1,2024,31
CY,FR,25102000,1,2024,28721
CY,FR,31043000,1,2024,198
CY,GB,25049000,1,2024,19187
CY,GB,25102000,1,2024,89
CY,GB,26151000,1,2024,679
CY,GB,28053080,1,2024,1680
CY,GB,28220000,1,2024,142
CY,GB,28469040,1,2024,46168
CY,GE,28209090,1,2024,73195
CY,GR,28042910,1,2024,335338
CY,GR,31042050,1,2024,113
CY,GR,31043000,1,2024,43106
CY,GR,31049000,1,2024,975
CY,IN,28209090,1,2024,19103
CY,IT,31042050,1,2024,793
CY,IT,31042090,1,2024,230
CY,IT,31043000,1,2024,2696
CY,JP,25102000,1,2024,16
CY,NL,28209010,1,2024,3976
CY,NL,31049000,1,2024,13920
CY,RU,31043000,1,2024,1
CY,US,25102000,1,2024,13
CY,US,26151000,1,2024,2418
CY,US,28053080,1,2024,234
CY,US,81082000,1,2024,560
CY,US,81129289,1,2024,91
CY,XS,28042910,1,2024,12299
CZ,AT,25041000,1,2024,137033.625
CZ,AT,25102000,1,2024,94971.008
CZ,AT,26139000,1,2024,51790.934
CZ,AT,28042910,1,2024,1350917.681
CZ,AT,28046900,1,2024,108451.381
CZ,AT,28252000,1,2024,44418.518
CZ,AT,28253000,1,2024,8550457.827
CZ,AT,28256000,1,2024,28561.872
CZ,AT,28369100,1,2024,186037.508
CZ,AT,28461000,1,2024,445625.741
CZ,AT,28469050,1,2024,18897.745
CZ,AT,28469060,1,2024,22117.296
CZ,AT,28469070,1,2024,142414.107
CZ,AT,31042010,1,2024,16.536
CZ,AT,31042050,1,2024,288371.644
CZ,AT,31042090,1,2024,15961.516
CZ,AT,31043000,1,2024,28360.292
CZ,AT,31049000,1,2024,1402.573
CZ,AU,26140000,1,2024,3878.819
CZ,BA,28046900,1,2024,874942.699
CZ,BE,26020000,1,2024,315251.283
CZ,BE,28042910,1,2024,15223.754
CZ,BE,28201000,1,2024,13959.391
CZ,BE,28220000,1,2024,294135.898
CZ,BE,28252000,1,2024,45.209
CZ,BE,28253000,1,2024,37.611
CZ,BE,28256000,1,2024,3447.377
CZ,BE,28369100,1,2024,180.111
CZ,BE,28461000,1,2024,563.601
CZ,BE,28469040,1,2024,258.082
CZ,BE,28469050,1,2024,299.114
CZ,BE,28469070,1,2024,582.384
CZ,BE,31042050,1,2024,14957.694
CZ,BE,31042090,1,2024,8342590.47
CZ,BE,31043000,1,2024,361836.765
CZ,BE,75021000,1,2024,177771.076
CZ,BE,81021000,1,2024,39585.488
CZ,BE,81029400,1,2024,79045.159
CZ,BE,81052000,1,2024,112250.66
CZ,BE,81129295,1,2024,265.493
CZ,BG,25102000,1,2024,524.073
CZ,BR,26139000,1,2024,21.661
CZ,BR,28053031,1,2024,78.58
CZ,BR,28209090,1,2024,17817.057
CZ,BR,28469070,1,2024,57.758
CZ,CA,25041000,1,2024,75676.208
CZ,CA,28469070,1,2024,559.211
CZ,CA,28469090,1,2024,1419.398
CZ,CA,28499030,1,2024,1160.152
CZ,CA,28499050,1,2024,1266.918
CZ,CA,31042090,1,2024,280710.475
CZ,CA,75021000,1,2024,287736.248
CZ,CA,81082000,1,2024,19361.206
CZ,CH,81019400,1,2024,1002.532
CZ,CH,81082000,1,2024,5754.217
CZ,CH,81129295,1,2024,1808.262
CZ,CN,25041000,1,2024,468581.078
CZ,CN,25049000,1,2024,117.567
CZ,CN,25102000,1,2024,18555.879
CZ,CN,26139000,1,2024,3857.069
CZ,CN,28042910,1,2024,76607.899
CZ,CN,28045090,1,2024,1088.649
CZ,CN,28046100,1,2024,884.439
CZ,CN,28046900,1,2024,1380.86
CZ,CN,28053039,1,2024,1925.376
CZ,CN,28209010,1,2024,1249.851
CZ,CN,28256000,1,2024,57909.469
CZ,CN,28369100,1,2024,1154.001
CZ,CN,28461000,1,2024,9361.913
CZ,CN,28469030,1,2024,207.474
CZ,CN,28469040,1,2024,4160.352
CZ,CN,28469050,1,2024,31152.379
CZ,CN,28469070,1,2024,180186.055
CZ,CN,28469090,1,2024,99528.095
CZ,CN,28499030,1,2024,13122.495
CZ,CN,28499050,1,2024,224.949
CZ,CN,81019400,1,2024,3182.144
CZ,CN,81029400,1,2024,10426.984
CZ,CN,81052000,1,2024,3027.285
CZ,CN,81082000,1,2024,5844.263
CZ,CN,81129240,1,2024,268.171
CZ,CN,81129281,1,2024,1310.784
CZ,CN,81129291,1,2024,666.653
CZ,DE,25041000,1,2024,2594528.854
CZ,DE,25049000,1,2024,79012.073
CZ,DE,25101000,1,2024,27.402
CZ,DE,25102000,1,2024,6.312
CZ,DE,25309040,1,2024,158259.038
CZ,DE,26020000,1,2024,11193.154
CZ,DE,26139000,1,2024,1064.085
CZ,DE,26140000,1,2024,342.567
CZ,DE,26151000,1,2024,310345.073
CZ,DE,28042910,1,2024,1785607.69
CZ,DE,28045090,1,2024,1658.999
CZ,DE,28046100,1,2024,2172276.76
CZ,DE,28046900,1,2024,197418.501
CZ,DE,28053010,1,2024,5300.68
CZ,DE,28053021,1,2024,1515.239
CZ,DE,28053031,1,2024,4942.311
CZ,DE,28053039,1,2024,7208.683
CZ,DE,28053040,1,2024,1318.38
CZ,DE,28053080,1,2024,47.176
CZ,DE,28201000,1,2024,437.314
CZ,DE,28209010,1,2024,40715.711
CZ,DE,28220000,1,2024,1487.682
CZ,DE,28252000,1,2024,45041.354
CZ,DE,28253000,1,2024,6789.776
CZ,DE,28256000,1,2024,355506.291
CZ,DE,28257000,1,2024,2659265.328
CZ,DE,28259040,1,2024,5410.957
CZ,DE,28369100,1,2024,78015.907
CZ,DE,28461000,1,2024,106807.672
CZ,DE,28469030,1,2024,6814.941
CZ,DE,28469040,1,2024,14401.23
CZ,DE,28469050,1,2024,3327.497
CZ,DE,28469060,1,2024,14134.888
CZ,DE,28469070,1,2024,11828.314
CZ,DE,28469090,1,2024,38507.938
CZ,DE,28499030,1,2024,955153.502
CZ,DE,28499050,1,2024,802.145
CZ,DE,31042010,1,2024,1031568.389
CZ,DE,31042050,1,2024,2303487.691
CZ,DE,31042090,1,2024,27785737.946
CZ,DE,31043000,1,2024,964563.488
CZ,DE,31049000,1,2024,245375.122
CZ,DE,75011000,1,2024,19352.113
CZ,DE,75021000,1,2024,2466886.371
CZ,DE,81011000,1,2024,346744.158
CZ,DE,81019400,1,2024,5349.698
CZ,DE,81021000,1,2024,2191.507
CZ,DE,81029400,1,2024,117047.021
CZ,DE,81052000,1,2024,192747.376
CZ,DE,81082000,1,2024,174036.135
CZ,DE,81129240,1,2024,823.984
CZ,DE,81129281,1,2024,42898.748
CZ,DE,81129289,1,2024,916.545
CZ,DK,28046100,1,2024,49882.908
CZ,DK,28256000,1,2024,3914.044
CZ,EE,28252000,1,2024,28455.579
CZ,ES,25049000,1,2024,108769.92
CZ,ES,26151000,1,2024,8868.602
CZ,ES,28252000,1,2024,13652.124
CZ,ES,31042090,1,2024,2080.313
CZ,ES,31043000,1,2024,195012.64
CZ,ES,31049000,1,2024,554.672
CZ,FI,31043000,1,2024,15304.411
CZ,FR,26151000,1,2024,720178.907
CZ,FR,28042910,1,2024,913.732
CZ,FR,28046900,1,2024,2358286.932
CZ,FR,28053040,1,2024,1227.977
CZ,FR,28220000,1,2024,1983.735
CZ,FR,28256000,1,2024,5956.399
CZ,FR,28257000,1,2024,265816.51
CZ,FR,28369100,1,2024,104526.725
CZ,FR,28461000,1,2024,1301.019
CZ,FR,28469090,1,2024,1294.992
CZ,FR,31042090,1,2024,5015.899
CZ,FR,75021000,1,2024,14092.839
CZ,FR,81011000,1,2024,9746.967
CZ,FR,81052000,1,2024,999.233
CZ,FR,81129240,1,2024,1397.958
CZ,GB,25041000,1,2024,133729.852
CZ,GB,25049000,1,2024,767.078
CZ,GB,25102000,1,2024,8.189
CZ,GB,26139000,1,2024,1009.473
CZ,GB,26151000,1,2024,14597.013
CZ,GB,28042910,1,2024,159.97
CZ,GB,28046100,1,2024,332.2
CZ,GB,28046900,1,2024,1850.497
CZ,GB,28053031,1,2024,7600.359
CZ,GB,28053039,1,2024,6768.434
CZ,GB,28220000,1,2024,1588.207
CZ,GB,28253000,1,2024,157.315
CZ,GB,28256000,1,2024,63936.388
CZ,GB,28259040,1,2024,779.653
CZ,GB,28369100,1,2024,218577.679
CZ,GB,28461000,1,2024,42.872
CZ,GB,31042010,1,2024,14.906
CZ,GB,31042050,1,2024,15.025
CZ,GB,31042090,1,2024,139.076
CZ,GB,31043000,1,2024,10.803
CZ,GB,31049000,1,2024,121.512
CZ,GB,75021000,1,2024,7093.281
CZ,GB,81019400,1,2024,279.379
CZ,GB,81052000,1,2024,181106.26
CZ,GE,28209090,1,2024,351300.094
CZ,GR,31042090,1,2024,42329.602
CZ,HK,26159000,1,2024,64.521
CZ,HR,28046900,1,2024,842315.579
CZ,HU,28042910,1,2024,3666083.137
CZ,HU,31042050,1,2024,32404.601
CZ,HU,31042090,1,2024,203.786
CZ,IE,28461000,1,2024,57.441
CZ,IE,28469030,1,2024,336.403
CZ,IE,28469060,1,2024,203.734
CZ,IL,31042090,1,2024,1779565.222
CZ,IN,31049000,1,2024,56393.42
CZ,IN,81123100,1,2024,13285.039
CZ,IT,25041000,1,2024,79487.035
CZ,IT,25102000,1,2024,50192.646
CZ,IT,26020000,1,2024,2289.565
CZ,IT,26139000,1,2024,156930.295
CZ,IT,26151000,1,2024,375857.411
CZ,IT,28042910,1,2024,2120325.065
CZ,IT,28046900,1,2024,1566240.19
CZ,IT,28220000,1,2024,6090.782
CZ,IT,31042010,1,2024,140.522
CZ,IT,31042050,1,2024,327522.847
CZ,IT,31043000,1,2024,225453.367
CZ,IT,31049000,1,2024,1359.767
CZ,IT,75021000,1,2024,1020761.446
CZ,IT,81052000,1,2024,61265.187
CZ,IT,81082000,1,2024,23615204.009
CZ,JP,25041000,1,2024,6225.211
CZ,JP,25049000,1,2024,281.588
CZ,JP,28256000,1,2024,22278.171
CZ,JP,28257000,1,2024,19580.319
CZ,JP,28499050,1,2024,24.418
CZ,KE,26140000,1,2024,1183003.314
CZ,KR,28256000,1,2024,5751.181
CZ,KR,28461000,1,2024,41.382
CZ,LI,28469070,1,2024,897.756
CZ,LI,81129240,1,2024,369.405
CZ,LT,31042050,1,2024,38927.705
CZ,LT,31043000,1,2024,40757.987
CZ,LU,28257000,1,2024,68876.212
CZ,LU,28259040,1,2024,1365493.191
CZ,LU,28499030,1,2024,632293.769
CZ,LU,81011000,1,2024,116711.649
CZ,LU,81082000,1,2024,94779.35
CZ,LV,31042090,1,2024,126985.572
CZ,LV,31043000,1,2024,12466.054
CZ,MA,26020000,1,2024,19756.452
CZ,MX,28209090,1,2024,106946.766
CZ,NA,25041000,1,2024,30242.007
CZ,NL,25041000,1,2024,239796.401
CZ,NL,25102000,1,2024,34565.994
CZ,NL,26020000,1,2024,90616.833
CZ,NL,26050000,1,2024,33781.825
CZ,NL,26151000,1,2024,317644.2
CZ,NL,28042910,1,2024,122701.503
CZ,NL,28046100,1,2024,482332.406
CZ,NL,28046900,1,2024,2715584.252
CZ,NL,28053039,1,2024,595.616
CZ,NL,28209010,1,2024,31113.29
CZ,NL,28252000,1,2024,97669.669
CZ,NL,28256000,1,2024,6726.495
CZ,NL,28257000,1,2024,29350.387
CZ,NL,28259040,1,2024,1027.388
CZ,NL,28369100,1,2024,136670.488
CZ,NL,28469030,1,2024,88324.519
CZ,NL,28469070,1,2024,472727.997
CZ,NL,28469090,1,2024,4227.612
CZ,NL,31042010,1,2024,16810.304
CZ,NL,31042090,1,2024,12558.973
CZ,NL,31043000,1,2024,1581.556
CZ,NL,31049000,1,2024,310308.663
CZ,NL,75011000,1,2024,277.393
CZ,NL,75021000,1,2024,29769435.79
CZ,NL,81011000,1,2024,4513.693
CZ,NL,81019400,1,2024,34156.916
CZ,NL,81021000,1,2024,117.123
CZ,NL,81052000,1,2024,48161.762
CZ,NL,81082000,1,2024,20548.066
CZ,NO,25041000,1,2024,8.975
CZ,NO,26140000,1,2024,3165108.766
CZ,PL,25041000,1,2024,313.39
CZ,PL,25102000,1,2024,1.275
CZ,PL,26020000,1,2024,2129.42
CZ,PL,26140000,1,2024,3211634.572
CZ,PL,28042910,1,2024,2739665.303
CZ,PL,28046900,1,2024,4499430.708
CZ,PL,28209090,1,2024,3893.591
CZ,PL,28220000,1,2024,204911.821
CZ,PL,28252000,1,2024,54240.338
CZ,PL,28253000,1,2024,1214.804
CZ,PL,28256000,1,2024,60781.001
CZ,PL,28257000,1,2024,19979.894
CZ,PL,28369100,1,2024,325.915
CZ,PL,28461000,1,2024,2152.997
CZ,PL,28469030,1,2024,86296.057
CZ,PL,28469090,1,2024,2572.04
CZ,PL,31042010,1,2024,158.242
CZ,PL,31042050,1,2024,351858.327
CZ,PL,31042090,1,2024,128013.454
CZ,PL,31049000,1,2024,56623.224
CZ,PL,75011000,1,2024,13.231
CZ,PL,75021000,1,2024,778055.478
CZ,PL,81011000,1,2024,5291553.925
CZ,PL,81021000,1,2024,35.414
CZ,PL,81052000,1,2024,27982.185
CZ,RU,31043000,1,2024,142907.349
CZ,SE,75021000,1,2024,364853.454
CZ,SE,81082000,1,2024,311426.543
CZ,SI,28469030,1,2024,1327.297
CZ,SI,31042050,1,2024,1497144.06
CZ,SI,31042090,1,2024,156.939
CZ,SK,25041000,1,2024,44.756
CZ,SK,25102000,1,2024,236.131
CZ,SK,26020000,1,2024,902792.13
CZ,SK,26050000,1,2024,9538.6
CZ,SK,26151000,1,2024,23402.91
CZ,SK,28042910,1,2024,386031.397
CZ,SK,28046100,1,2024,5155627.852
CZ,SK,28046900,1,2024,2216923.794
CZ,SK,28499050,1,2024,42.227
CZ,SK,31042010,1,2024,5129.954
CZ,SK,31042050,1,2024,22548.064
CZ,SK,31042090,1,2024,223.035
CZ,SK,31043000,1,2024,26325.437
CZ,SK,31049000,1,2024,42670.407
CZ,SK,81019400,1,2024,2333.105
CZ,SK,81029400,1,2024,980.342
CZ,SL,26159000,1,2024,74832.662
CZ,TH,26159000,1,2024,84.979
CZ,TR,25041000,1,2024,29000.344
CZ,TR,26159000,1,2024,266.266
CZ,TR,28046100,1,2024,458.541
CZ,TR,28256000,1,2024,468.252
CZ,TR,28469040,1,2024,190.484
CZ,TR,31042090,1,2024,3313.661
CZ,TR,81052000,1,2024,10131.939
CZ,TW,75011000,1,2024,2377.457
CZ,UA,25041000,1,2024,32259.728
CZ,UA,26140000,1,2024,24707297.364
CZ,UA,26151000,1,2024,298138.912
CZ,UA,28499050,1,2024,477.801
CZ,US,25041000,1,2024,443.421
CZ,US,25049000,1,2024,84688.1
CZ,US,26040000,1,2024,157.496
CZ,US,26139000,1,2024,117.481
CZ,US,26151000,1,2024,4200.971
CZ,US,28042910,1,2024,1361.512
CZ,US,28046100,1,2024,284434.354
CZ,US,28046900,1,2024,56.754
CZ,US,28053031,1,2024,597.16
CZ,US,28053039,1,2024,2924.009
CZ,US,28209010,1,2024,123.602
CZ,US,28209090,1,2024,216647.48
CZ,US,28252000,1,2024,612.019
CZ,US,28256000,1,2024,81350.008
CZ,US,28259040,1,2024,13318929.074
CZ,US,28461000,1,2024,3632.854
CZ,US,28469070,1,2024,485.553
CZ,US,28469090,1,2024,47.395
CZ,US,28499030,1,2024,54259.005
CZ,US,28499050,1,2024,472.369
CZ,US,75021000,1,2024,614.088
CZ,US,81011000,1,2024,801.431
CZ,US,81019400,1,2024,193.328
CZ,US,81082000,1,2024,35.295
CZ,US,81123100,1,2024,42.455
CZ,US,81124190,1,2024,5452.354
CZ,US,81129240,1,2024,6527.491
CZ,US,81129281,1,2024,4098.917
CZ,US,81129289,1,2024,184530.359
CZ,US,81129291,1,2024,731.057
CZ,US,81129295,1,2024,5076.607
DE,AM,28461000,1,2024,2980
DE,AR,28201000,1,2024,1101
DE,AR,28369100,1,2024,1276
DE,AT,25041000,1,2024,2028585
DE,AT,25101000,1,2024,307
DE,AT,25102000,1,2024,24735
DE,AT,26020000,1,2024,90996
DE,AT,26110000,1,2024,351
DE,AT,26140000,1,2024,11928463
DE,AT,28042910,1,2024,3050355
DE,AT,28046900,1,2024,1709358
DE,AT,28053010,1,2024,617255
DE,AT,28053021,1,2024,27764
DE,AT,28053029,1,2024,17800
DE,AT,28053039,1,2024,16903
DE,AT,28053080,1,2024,58340
DE,AT,28201000,1,2024,1283
DE,AT,28209090,1,2024,70647
DE,AT,28256000,1,2024,4494676
DE,AT,28257000,1,2024,388880
DE,AT,28259040,1,2024,201362
DE,AT,28369100,1,2024,51781
DE,AT,28461000,1,2024,670002
DE,AT,28469030,1,2024,39512
DE,AT,28469040,1,2024,1090689
DE,AT,28469050,1,2024,4140164
DE,AT,28469060,1,2024,11430
DE,AT,28469070,1,2024,2585544
DE,AT,28469090,1,2024,336534
DE,AT,28499030,1,2024,49628755
DE,AT,28499050,1,2024,228964
DE,AT,31042010,1,2024,1329
DE,AT,31042050,1,2024,227048
DE,AT,31043000,1,2024,793239
DE,AT,31049000,1,2024,12230
DE,AT,75021000,1,2024,1161538
DE,AT,81011000,1,2024,19499944
DE,AT,81019400,1,2024,60973
DE,AT,81021000,1,2024,38109
DE,AT,81029400,1,2024,3128264
DE,AT,81052000,1,2024,58134
DE,AT,81082000,1,2024,164886
DE,AT,81123100,1,2024,24268
DE,AT,81124190,1,2024,44502
DE,AU,25041000,1,2024,630
DE,AU,26140000,1,2024,10107
DE,AU,28042910,1,2024,24000
DE,AU,28046100,1,2024,1412639
DE,AU,28046900,1,2024,34
DE,AU,28256000,1,2024,635058
DE,AU,28469090,1,2024,11946
DE,AU,75011000,1,2024,55612
DE,AU,81052000,1,2024,2537
DE,BA,28042910,1,2024,79911
DE,BA,28046900,1,2024,311040
DE,BE,25041000,1,2024,10181569
DE,BE,25049000,1,2024,1850
DE,BE,25102000,1,2024,219268
DE,BE,25309040,1,2024,55076
DE,BE,26020000,1,2024,1131002
DE,BE,26050000,1,2024,28744
DE,BE,26131000,1,2024,4183540
DE,BE,26140000,1,2024,151291853
DE,BE,28042910,1,2024,19832427
DE,BE,28045090,1,2024,273733
DE,BE,28046100,1,2024,1486
DE,BE,28046900,1,2024,2270579
DE,BE,28053080,1,2024,774
DE,BE,28201000,1,2024,216808
DE,BE,28209010,1,2024,43531
DE,BE,28209090,1,2024,243563
DE,BE,28220000,1,2024,2838352
DE,BE,28256000,1,2024,348370
DE,BE,28257000,1,2024,667451
DE,BE,28259040,1,2024,17572
DE,BE,28369100,1,2024,24077681
DE,BE,28461000,1,2024,13228
DE,BE,28469030,1,2024,796
DE,BE,28469040,1,2024,1216
DE,BE,28469050,1,2024,2365
DE,BE,28469060,1,2024,1228
DE,BE,28469070,1,2024,3128
DE,BE,28469090,1,2024,2957
DE,BE,28499030,1,2024,803457
DE,BE,28499050,1,2024,5233
DE,BE,31042010,1,2024,31591
DE,BE,31042050,1,2024,1547806
DE,BE,31042090,1,2024,73110
DE,BE,31043000,1,2024,1549971
DE,BE,31049000,1,2024,32850
DE,BE,75021000,1,2024,74844292
DE,BE,81011000,1,2024,1784
DE,BE,81019400,1,2024,734066
DE,BE,81052000,1,2024,20777171
DE,BE,81082000,1,2024,2002724
DE,BE,81129240,1,2024,421044
DE,BE,81129281,1,2024,1139095
DE,BE,81129289,1,2024,387278
DE,BE,81129291,1,2024,2502
DE,BE,81129295,1,2024,1083993
DE,BG,26139000,1,2024,1352
DE,BG,81082000,1,2024,332
DE,BR,25041000,1,2024,6578576
DE,BR,25049000,1,2024,1342
DE,BR,25309040,1,2024,1817
DE,BR,26020000,1,2024,1873360
DE,BR,28046900,1,2024,1923579
DE,BR,28220000,1,2024,63
DE,BR,31042090,1,2024,25
DE,BR,81082000,1,2024,578
DE,BR,81129240,1,2024,21023
DE,CA,25041000,1,2024,45962
DE,CA,25102000,1,2024,636
DE,CA,26110000,1,2024,155
DE,CA,28045090,1,2024,23624981
DE,CA,28046900,1,2024,7511526
DE,CA,28053080,1,2024,1055
DE,CA,28369100,1,2024,1672
DE,CA,28461000,1,2024,3062
DE,CA,28469060,1,2024,94
DE,CA,28469070,1,2024,1381
DE,CA,28499030,1,2024,181179
DE,CA,28499050,1,2024,56266
DE,CA,31042090,1,2024,27394
DE,CA,75012000,1,2024,668
DE,CA,81011000,1,2024,1347589
DE,CA,81052000,1,2024,66687
DE,CA,81082000,1,2024,4054195
DE,CA,81123100,1,2024,824
DE,CA,81129281,1,2024,40316
DE,CA,81129289,1,2024,1737727
DE,CH,25049000,1,2024,100
DE,CH,25102000,1,2024,710
DE,CH,28042910,1,2024,139373
DE,CH,28045090,1,2024,1168
DE,CH,28046100,1,2024,80524
DE,CH,28046900,1,2024,736
DE,CH,28256000,1,2024,11071
DE,CH,28259040,1,2024,6596
DE,CH,28369100,1,2024,4334
DE,CH,28461000,1,2024,40514
DE,CH,28469040,1,2024,1295
DE,CH,28469050,1,2024,14700
DE,CH,28469060,1,2024,8246
DE,CH,28469090,1,2024,1252
DE,CH,28499030,1,2024,70192
DE,CH,28499050,1,2024,200
DE,CH,31042090,1,2024,171
DE,CH,31049000,1,2024,1150
DE,CH,75011000,1,2024,24
DE,CH,75021000,1,2024,2326
DE,CH,81011000,1,2024,8479
DE,CH,81019400,1,2024,598918
DE,CH,81052000,1,2024,11250
DE,CH,81082000,1,2024,1664
DE,CH,81123100,1,2024,15709
DE,CH,81129281,1,2024,1607
DE,CH,81129289,1,2024,2207
DE,CL,28369100,1,2024,36438594
DE,CL,81124190,1,2024,183706
DE,CN,25041000,1,2024,14305946
DE,CN,25049000,1,2024,14956016
DE,CN,25102000,1,2024,24
DE,CN,25309040,1,2024,4634
DE,CN,25309050,1,2024,172
DE,CN,26139000,1,2024,179
DE,CN,26140000,1,2024,821
DE,CN,28042910,1,2024,3258589
DE,CN,28045090,1,2024,24250733
DE,CN,28046100,1,2024,952456
DE,CN,28046900,1,2024,153594
DE,CN,28053010,1,2024,33522
DE,CN,28053021,1,2024,42540
DE,CN,28053029,1,2024,218506
